storm_id,asset_id,failed,max_wind_experienced_mph,storm_surge_exposure,age_years,years_since_inspection,prior_outage_count,vegetation_density,flood_zone,distance_to_coast_km
HIST-035,SGW-019,0,40.10379011702138,0.0,44,0,2,0.51,0,288
HIST-035,SGW-020,0,41.87900808552789,0.0,30,0,0,0.39,0,269
HIST-035,SGW-021,0,35.855120182933625,0.0,7,1,0,0.46,0,359
HIST-035,SGW-022,0,35.65380014967031,0.0,11,0,0,0.77,1,329
HIST-035,SGW-023,0,35.62441843562836,0.0,11,0,1,0.67,0,330
HIST-035,SGW-024,0,35.269364539009885,0.0,12,1,0,0.48,0,334
HIST-035,SGW-025,0,34.861563515940475,0.0,13,3,0,0.61,0,305
HIST-035,SGW-026,0,33.24443737178169,0.0,5,0,0,1.0,1,397
HIST-035,SGW-027,0,33.92096826292679,0.0,37,2,4,0.76,1,389
HIST-035,SGW-028,0,33.38701646208637,0.0,30,1,1,0.57,0,406
HIST-035,SGW-029,0,33.882842349007454,0.0,34,0,1,0.92,0,403
HIST-035,SGW-030,0,33.05381416560647,0.0,13,1,0,0.97,0,395
HIST-036,SGW-001,0,30.545638679588976,0.0,6,0,2,0.35,1,11
HIST-036,SGW-002,0,31.725814077903085,0.0,22,1,3,0.53,0,1
HIST-036,SGW-003,0,31.289751366608403,0.0,34,3,1,0.33,1,10
HIST-036,SGW-004,0,31.335840296910074,0.0,21,1,1,0.45,1,10
HIST-036,SGW-005,0,30.874897812957034,0.0,24,0,0,0.22,1,1
HIST-036,SGW-006,0,34.276285845383164,0.0,37,0,1,0.42,0,131
HIST-036,SGW-007,0,33.95450537960158,0.0,8,2,1,0.4,1,144
HIST-036,SGW-008,0,33.86373921369627,0.0,24,1,0,0.44,0,127
HIST-036,SGW-009,0,34.13088604549162,0.0,22,3,0,0.31,0,123
HIST-036,SGW-010,0,34.01980936075714,0.0,22,2,2,0.3,0,153
HIST-036,SGW-011,0,47.052856574964984,0.0,10,0,2,0.5,1,230
HIST-036,SGW-012,0,48.020357150385216,0.0,31,3,1,0.31,1,241
HIST-036,SGW-013,0,44.06104966389787,0.0,31,1,2,0.33,0,233
HIST-036,SGW-014,0,44.91026523699607,0.0,44,2,2,0.33,0,241
HIST-036,SGW-015,0,46.45435959797814,0.0,7,0,1,0.57,1,241
HIST-036,SGW-016,0,46.38837602868307,0.0,5,0,0,0.72,0,262
HIST-036,SGW-017,0,49.5212479359648,0.0,21,0,0,0.51,0,270
HIST-036,SGW-018,0,48.677489155540634,0.0,40,2,0,0.57,0,280
HIST-036,SGW-019,0,53.30351848307335,0.0,44,0,2,0.51,0,288
HIST-036,SGW-020,0,51.05657169817369,0.0,30,0,0,0.39,0,269
HIST-036,SGW-021,0,82.44183433555207,0.0,7,1,0,0.46,0,359
HIST-036,SGW-022,0,74.85245932392989,0.0,11,0,0,0.77,1,329
HIST-036,SGW-023,0,79.12542552435907,0.0,11,0,1,0.67,0,330
HIST-036,SGW-024,0,79.35517719568873,0.0,12,1,0,0.48,0,334
HIST-036,SGW-025,0,76.28407632283911,0.0,13,3,0,0.61,0,305
HIST-036,SGW-026,0,78.69165896240771,0.0,5,0,0,1.0,1,397
HIST-036,SGW-027,0,91.01211744665295,0.0,37,2,4,0.76,1,389
HIST-036,SGW-028,0,75.54233853879123,0.0,30,1,1,0.57,0,406
HIST-036,SGW-029,0,87.34084292054159,0.0,34,0,1,0.92,0,403
HIST-036,SGW-030,0,71.03384380280552,0.0,13,1,0,0.97,0,395
HIST-037,SGW-001,0,31.581594311352234,0.0,6,0,2,0.35,1,11
HIST-037,SGW-002,0,33.443078625380636,0.0,22,1,3,0.53,0,1
HIST-037,SGW-003,0,32.73770326946541,0.0,34,3,1,0.33,1,10
HIST-037,SGW-004,0,32.762415495136814,0.0,21,1,1,0.45,1,10
HIST-037,SGW-005,0,32.04878237269943,0.0,24,0,0,0.22,1,1
HIST-037,SGW-006,0,38.02144298354005,0.0,37,0,1,0.42,0,131
HIST-037,SGW-007,0,37.41326765876295,0.0,8,2,1,0.4,1,144
HIST-037,SGW-008,0,37.246297860389305,0.0,24,1,0,0.44,0,127
HIST-037,SGW-009,0,37.73185770325722,0.0,22,3,0,0.31,0,123
HIST-037,SGW-010,1,37.53126189098954,0.0,22,2,2,0.3,0,153
HIST-037,SGW-011,0,77.88368936481471,0.0,10,0,2,0.5,1,230
HIST-037,SGW-012,0,62.01129281891928,0.0,31,3,1,0.31,1,241
HIST-037,SGW-013,0,62.02563339916892,0.0,31,1,2,0.33,0,233
HIST-037,SGW-014,0,70.7867963848699,0.0,44,2,2,0.33,0,241
HIST-037,SGW-015,0,76.48079992261493,0.0,7,0,1,0.57,1,241
HIST-037,SGW-016,0,52.16202925989906,0.0,5,0,0,0.72,0,262
HIST-037,SGW-017,0,58.29535418501474,0.0,21,0,0,0.51,0,270
HIST-037,SGW-018,0,62.117037863921844,0.0,40,2,0,0.57,0,280
HIST-037,SGW-019,0,57.41600938382554,0.0,44,0,2,0.51,0,288
HIST-037,SGW-020,1,65.61934136442466,0.0,30,0,0,0.39,0,269
HIST-037,SGW-021,0,47.18643841035065,0.0,7,1,0,0.46,0,359
HIST-037,SGW-022,0,45.642631643346704,0.0,11,0,0,0.77,1,329
HIST-037,SGW-023,0,45.94578938731707,0.0,11,0,1,0.67,0,330
HIST-037,SGW-024,0,44.61967690362543,0.0,12,1,0,0.48,0,334
HIST-037,SGW-025,0,43.01070398635504,0.0,13,3,0,0.61,0,305
HIST-037,SGW-026,1,38.70738945609705,0.0,5,0,0,1.0,1,397
HIST-037,SGW-027,0,40.829644322812456,0.0,37,2,4,0.76,1,389
HIST-037,SGW-028,0,38.91475909904029,0.0,30,1,1,0.57,0,406
HIST-037,SGW-029,0,40.62772661386277,0.0,34,0,1,0.92,0,403
HIST-037,SGW-030,0,37.91381491717024,0.0,13,1,0,0.97,0,395
HIST-038,SGW-001,0,66.1420688545823,0.29,6,0,2,0.35,1,11
HIST-038,SGW-002,0,80.69749235120584,0.39,22,1,3,0.53,0,1
HIST-038,SGW-003,1,74.45925519802815,0.30000000000000004,34,3,1,0.33,1,10
HIST-038,SGW-004,1,70.89322624709838,0.30000000000000004,21,1,1,0.45,1,10
HIST-038,SGW-005,0,68.18875975848165,0.39,24,0,0,0.22,1,1
HIST-038,SGW-006,0,63.413941299415185,0.0,37,0,1,0.42,0,131
HIST-038,SGW-007,0,50.52958277697813,0.0,8,2,1,0.4,1,144
HIST-038,SGW-008,0,45.593878026160674,0.0,24,1,0,0.44,0,127
HIST-038,SGW-009,0,62.62984547137191,0.0,22,3,0,0.31,0,123
HIST-038,SGW-010,0,55.0820463941967,0.0,22,2,2,0.3,0,153
HIST-038,SGW-011,0,38.71506752630742,0.0,10,0,2,0.5,1,230
HIST-038,SGW-012,0,38.0350789330096,0.0,31,3,1,0.31,1,241
HIST-038,SGW-013,0,40.23339209320474,0.0,31,1,2,0.33,0,233
HIST-038,SGW-014,0,40.52724023119981,0.0,44,2,2,0.33,0,241
HIST-038,SGW-015,0,38.81771427236017,0.0,7,0,1,0.57,1,241
HIST-038,SGW-016,0,34.434394949828835,0.0,5,0,0,0.72,0,262
HIST-038,SGW-017,0,34.085145288060865,0.0,21,0,0,0.51,0,270
HIST-038,SGW-018,0,35.17205393167933,0.0,40,2,0,0.57,0,280
HIST-038,SGW-019,0,32.57922476578516,0.0,44,0,2,0.51,0,288
HIST-038,SGW-020,0,34.378031494251296,0.0,30,0,0,0.39,0,269
HIST-038,SGW-021,0,28.61093242035528,0.0,7,1,0,0.46,0,359
HIST-038,SGW-022,0,28.410470482588845,0.0,11,0,0,0.77,1,329
HIST-038,SGW-023,0,28.390937153295255,0.0,11,0,1,0.67,0,330
HIST-038,SGW-024,0,28.062511703461844,0.0,12,1,0,0.48,0,334
HIST-038,SGW-025,0,27.68345986015095,0.0,13,3,0,0.61,0,305
HIST-038,SGW-026,0,26.23359474993632,0.0,5,0,0,1.0,1,397
HIST-038,SGW-027,0,26.846683663600018,0.0,37,2,4,0.76,1,389
HIST-038,SGW-028,0,26.3560177048726,0.0,30,1,1,0.57,0,406
HIST-038,SGW-029,0,26.810058163342216,0.0,34,0,1,0.92,0,403
HIST-038,SGW-030,0,26.05468078342651,0.0,13,1,0,0.97,0,395
HIST-039,SGW-001,0,32.844172295669715,0.0,6,0,2,0.35,1,11
HIST-039,SGW-002,0,35.42937852490471,0.0,22,1,3,0.53,0,1
HIST-039,SGW-003,1,34.42646005408488,0.0,34,3,1,0.33,1,10
HIST-039,SGW-004,1,34.39243381971915,0.0,21,1,1,0.45,1,10
HIST-039,SGW-005,0,33.42447930980356,0.0,24,0,0,0.22,1,1
HIST-039,SGW-006,0,42.7590384895894,0.0,37,0,1,0.42,0,131
HIST-039,SGW-007,0,41.722502145556,0.0,8,2,1,0.4,1,144
HIST-039,SGW-008,0,41.44737334640634,0.0,24,1,0,0.44,0,127
HIST-039,SGW-009,0,42.23370622835488,0.0,22,3,0,0.31,0,123
HIST-039,SGW-010,0,41.91216527504657,0.0,22,2,2,0.3,0,153
HIST-039,SGW-011,0,47.03773703461275,0.0,10,0,2,0.5,1,230
HIST-039,SGW-012,0,48.5932341030244,0.0,31,3,1,0.31,1,241
HIST-039,SGW-013,0,60.422523990380604,0.0,31,1,2,0.33,0,233
HIST-039,SGW-014,0,48.21568136515319,0.0,44,2,2,0.33,0,241
HIST-039,SGW-015,0,53.26150074866985,0.0,7,0,1,0.57,1,241
HIST-039,SGW-016,0,44.34348823582519,0.0,5,0,0,0.72,0,262
HIST-039,SGW-017,1,46.071542721736414,0.0,21,0,0,0.51,0,270
HIST-039,SGW-018,0,49.78096807542318,0.0,40,2,0,0.57,0,280
HIST-039,SGW-019,0,42.97313126922707,0.0,44,0,2,0.51,0,288
HIST-039,SGW-020,0,48.74117608567256,0.0,30,0,0,0.39,0,269
HIST-039,SGW-021,0,34.86492768712534,0.0,7,1,0,0.46,0,359
HIST-039,SGW-022,0,34.265599940395646,0.0,11,0,0,0.77,1,329
HIST-039,SGW-023,0,34.316670909659535,0.0,11,0,1,0.67,0,330
HIST-039,SGW-024,0,33.62134018485729,0.0,12,1,0,0.48,0,334
HIST-039,SGW-025,0,32.79943437386013,0.0,13,3,0,0.61,0,305
HIST-039,SGW-026,0,30.183959471083668,0.0,5,0,0,1.0,1,397
HIST-039,SGW-027,0,31.36579811192189,0.0,37,2,4,0.76,1,389
HIST-039,SGW-028,0,30.356309919780838,0.0,30,1,1,0.57,0,406
HIST-039,SGW-029,0,31.27435213645555,0.0,34,0,1,0.92,0,403
HIST-039,SGW-030,0,29.78507864064771,0.0,13,1,0,0.97,0,395
HIST-040,SGW-001,0,26.59480398247225,0.0,6,0,2,0.35,1,11
HIST-040,SGW-002,0,27.68799212199164,0.0,22,1,3,0.53,0,1
HIST-040,SGW-003,0,27.282805819168882,0.0,34,3,1,0.33,1,10
HIST-040,SGW-004,0,27.322147464084,0.0,21,1,1,0.45,1,10
HIST-040,SGW-005,1,26.896016851742104,0.0,24,0,0,0.22,1,1
HIST-040,SGW-006,0,30.086131912426932,0.0,37,0,1,0.42,0,131
HIST-040,SGW-007,0,29.781841705270626,0.0,8,2,1,0.4,1,144
HIST-040,SGW-008,0,29.696264196873013,0.0,24,1,0,0.44,0,127
HIST-040,SGW-009,0,29.94782657464373,0.0,22,3,0,0.31,0,123
HIST-040,SGW-010,0,29.843296157372738,0.0,22,2,2,0.3,0,153
HIST-040,SGW-011,0,42.81340465750856,0.0,10,0,2,0.5,1,230
HIST-040,SGW-012,0,43.842823561700094,0.0,31,3,1,0.31,1,241
HIST-040,SGW-013,0,39.627488012549634,0.0,31,1,2,0.33,0,233
HIST-040,SGW-014,0,40.57051443140023,0.0,44,2,2,0.33,0,241
HIST-040,SGW-015,0,42.146519145381966,0.0,7,0,1,0.57,1,241
HIST-040,SGW-016,0,41.49492594835991,0.0,5,0,0,0.72,0,262
HIST-040,SGW-017,0,44.79202745808577,0.0,21,0,0,0.51,0,270
HIST-040,SGW-018,0,44.107454144667095,0.0,40,2,0,0.57,0,280
HIST-040,SGW-019,1,48.50228048162548,0.0,44,0,2,0.51,0,288
HIST-040,SGW-020,0,46.614616241574524,0.0,30,0,0,0.39,0,269
HIST-040,SGW-021,0,73.5310689445066,0.0,7,1,0,0.46,0,359
HIST-040,SGW-022,0,65.0856642665525,0.0,11,0,0,0.77,1,329
HIST-040,SGW-023,0,68.88712896490429,0.0,11,0,1,0.67,0,330
HIST-040,SGW-024,0,67.28956784566334,0.0,12,1,0,0.48,0,334
HIST-040,SGW-025,0,63.19562435225377,0.0,13,3,0,0.61,0,305
HIST-040,SGW-026,1,58.785373250097116,0.0,5,0,0,1.0,1,397
HIST-040,SGW-027,0,66.79851028548221,0.0,37,2,4,0.76,1,389
HIST-040,SGW-028,0,57.79977740132767,0.0,30,1,1,0.57,0,406
HIST-040,SGW-029,0,65.09189828331397,0.0,34,0,1,0.92,0,403
HIST-040,SGW-030,0,54.68769639696479,0.0,13,1,0,0.97,0,395
